0,3.51
3.6451983,3.3801009
7.9904801,3.4600904
11.180341,3.7650502
13.802559,4.1400009
15.886039,4.4699574
17.930332,4.989889
19.530656,4.989889
21.611611,4.8999008
23.290674,4.5599456
25.29233,4.7599192
26.98169,4.7399219
28.67642,4.639935
30.716419,4.4899548
32.541565,4.5599456
33.541671,4.4799561
34.541768,4.4399614
35.619383,4.5099522
37.232376,4.3499732
38.552128,4.3699706
40.165148,4.4299627
42.098316,4.3299759
44.326041,4.3499732
46.331065,4.3399745
49.004409,4.4599587
50.786614,4.3499732
53.059798,4.4999535
54.896371,4.3299759
56.732959,4.3599719
59.385866,4.3499732
61.222465,4.4699574
63.281716,4.419964
65.857195,4.4999535
68.057789,4.4799561
70.284919,4.1100048
72.877526,4.3299759
75.533797,3.9800219
78.015906,4.040014
81.514113,3.9000325
85.780308,4.0600114
89.641202,4.0900074
92.551735,4.0800088
95.825913,4.010018
98.008772,3.9100311
99.203465,3.9300285
103.08498,3.7600509
108.25962,4.0300153
112.76701,3.820043
115.38518,3.4000983
118.13079,3.5150831
120.41881,3.1301338
122.70682,2.9801536
124.94258,3.250118
127.47268,4.0500127
131.39441,4.1849949
134.54331,4.7099258
137.69206,4.8799034
140.259,4.3699706
142.2741,4.6999271
144.2463,4.7599192
146.3246,4.6899284
148.21407,4.609939
150.10356,4.4699574
151.99304,4.594941
153.88244,4.5299495
156.18737,4.6649317
158.48803,4.6749304
161.04431,4.6599324
163.34497,4.5699443
165.64551,4.4699574
167.94603,4.434962
170.2192,4.389968
172.14234,4.3049791
174.14519,4.2599851
176.24336,4.2399877
178.87203,4.3249765
182.00115,4.2999798
185.11772,4.2999798
187.78069,4.4599587
190.20892,4.0650107
192.15646,3.9550252
194.85448,4.0300153
197.27993,4.0000193
200.30067,3.6250687
203.53412,3.8150436
206.93234,3.7100575
210.10095,3.6000719
213.09007,3.5300812
216.20813,3.4550911
219.08359,3.7950463
221.5786,4.3249765
224.39484,4.4099653
227.51963,4.0700101
230.36032,4.1949936
233.48535,4.0550121
236.32588,3.8450397
240.09074,3.7300548
243.14246,3.7400535
245.30601,4.1649976
247.61775,4.1499995
250.06456,4.419964
252.26678,4.5249502
254.46866,4.4649581
256.91503,4.5099522
259.36202,4.4599587
262.05405,4.4649581
264.6365,4.3799693
267.30502,4.3849686
268.41718,4.419964
269.75176,4.2699837
272.15108,4.4899548
272.7071,4.389968
275.76611,4.4799561
277.7124,4.2699837
278.54689,4.2399877
280.61644,4.0450134
282.43492,4.010018
284.00547,3.8100443
284.59458,3.8700364
285.57643,3.8400404
286.36191,3.9400272
287.22897,3.9500259
288.45595,3.850039
290.83891,3.8950331
293.90684,4.1200035
297.86634,4.0300153
301.02325,3.9600246
303.47808,4.1400009
305.53708,3.9000325
307.6929,3.8700364
309.13012,3.8300417
311.76541,3.850039
314.87991,3.5900733
316.07698,3.8000456
317.27405,3.7250555
319.18935,4.0500127
319.74877,3.7400535
323.00439,3.250118
323.7872,3.250118
326.52703,3.3601035
329.04824,3.4700891
329.52029,3.7400535
333.21734,3.7300548
334.88793,3.9250292
337.30144,4.639935
337.70322,4.2799824
339.12055,4.6299363
339.5255,4.4299627
340.33541,4.5699443
341.18883,4.7499206
341.62081,4.609939
343.04047,4.6049396
344.65428,4.7099258
345.14795,4.4099653
347.9838,4.5499469
351.06951,4.5499469
353.27332,4.6299363
354.75567,4.5299495
355.99018,4.5899416
357.47246,4.5199508
358.95396,4.9298968
361.42407,4.2099916
365.02397,4.0800088
368.87877,4.5499469
372.46071,4.1300022
375.21585,4.1300022
377.41976,4.1100048
379.89935,4.010018
382.3788,4.0900074
385.75917,3.9200298
389.0109,3.7200562
392.78327,3.8000456
395.04631,3.5100838
396.30355,3.5200825
397.5615,3.2001246
399.57671,3.2101233
400.33241,3.2601167
403.10228,3.0701417
405.87114,3.3101101
408.83281,3.3401062
412.29611,3.4800878
416.5056,3.7150568
420.13921,4.3399745
424.04067,4.5299495
426.84103,4.8099127
430.01091,4.9248975
433.01172,4.9198982
436.30152,5.004887
438.32573,4.9198982
440.11299,4.5099522
441.55401,4.6999271
445.04136,4.4599587
446.69263,4.4599587
447.98515,4.5349489
449.27756,4.4599587
450.56885,4.4399614
453.02298,4.4299627
453.41057,4.5199508
454.34277,4.5499469
454.82747,4.4499601
456.05648,4.639935
457.99469,4.7099258
460.03077,4.5899416
462.50191,4.609939
464.95149,4.639935
467.98285,4.4299627
471.24144,4.2599851
474.45705,4.040014
477.67224,4.0800088
482.82202,3.9300285
486.35306,3.820043
489.65022,3.820043
492.49771,4.3499732
495.13499,3.8700364
497.98206,3.9400272
500.83468,3.6800614
503.68471,4.1200035
505.97395,4.2099916
508.25645,4.2599851
510.53895,4.389968
512.86581,4.3799693
516.3717,4.2599851
517.13253,4.0700101
520.36202,4.1200035
523.94165,4.0800088
527.64492,4.1000061
532.27718,4.2599851
535.98879,4.3799693
540.05876,4.3699706
543.53296,4.3399745
548.07172,4.4799561
552.17736,4.199993
556.12254,4.3299759
558.83109,4.2099916
562.06635,4.1200035
564.07222,3.9100311
566.07878,3.8800351
568.75001,3.9400272
570.74248,3.7400535
572.42781,3.7200562
575.07604,3.5800746
578.44597,3.8700364
581.57574,4.3499732
584.93543,4.3999666
588.10802,4.2099916
592.22902,4.040014
596.95205,4.010018
600.44255,4.0800088
605.65483,4.010018
610.52014,3.7900469
614.16864,4.0200167
617.84607,4.1799956
620.11925,4.389968
622.91321,4.8799034
625.41148,4.7799166
628.00135,5.0998745
629.66701,4.7899153
630.9691,4.9298968
632.31397,4.989889
633.90478,4.8599061
635.127,4.7599192
637.61055,4.8099127
639.62275,4.6699311
642.21728,4.7299232
644.01295,4.7299232
646.00792,4.7399219
647.60353,4.7199245
650.74811,4.5899416
653.74795,4.5499469
655.11151,4.609939
657.0205,4.5399482
658.38407,4.5099522
660.02034,4.4699574
661.96309,4.3299759
663.70769,4.5499469
664.28922,4.3199772
667.48776,4.5499469
